"symbol","sector_name","date","weekly_return_log"
"XLB","Materials",2010-01-22,-0.0663546534957128
"XLB","Materials",2010-01-29,-0.048253297260319
"XLB","Materials",2010-02-05,0.0112176996171006
"XLB","Materials",2010-02-12,0.0159481980680052
"XLB","Materials",2010-02-19,0.0417387033976486
"XLB","Materials",2010-02-26,-0.0247701357204681
"XLB","Materials",2010-03-05,0.0516584197400158
"XLB","Materials",2010-03-12,0.00361150301844661
"XLB","Materials",2010-03-19,0.00186632456687051
"XLB","Materials",2010-03-26,0.0119476355297373
"XLB","Materials",2010-04-01,0.024345269137979
"XLB","Materials",2010-04-09,0.0115240851872652
"XLB","Materials",2010-04-16,-0.0167535735312251
"XLB","Materials",2010-04-23,0.0196139053143854
"XLB","Materials",2010-04-30,-0.0295672724360939
"XLB","Materials",2010-05-07,-0.0878948363398571
"XLB","Materials",2010-05-14,0.0146691394589753
"XLB","Materials",2010-05-21,-0.0393852965545717
"XLB","Materials",2010-05-28,0.0124344814635098
"XLB","Materials",2010-06-04,-0.0548082167511734
"XLB","Materials",2010-06-11,0.0522034157870571
"XLB","Materials",2010-06-18,0.0134971770777297
